id,video,emotion,path
584,https://drive.google.com/file/d/1koJHh96MgfWI4vm96xGiPDS0wslvM2r_/view?usp=drive_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[584]1koJHh96MgfWI4vm96xGiPDS0wslvM2r_.mp4
585,https://drive.google.com/file/d/1jz7UG4G8a5BgWRpDkwG4BMrbtUwgqz_1/view?usp=drive_link,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[585]1jz7UG4G8a5BgWRpDkwG4BMrbtUwgqz_1.mp4
586,https://drive.google.com/file/d/1NLuJi9iI8LzIWOFlSJVIHuaspBpzKTOu/view?usp=drive_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[586]1NLuJi9iI8LzIWOFlSJVIHuaspBpzKTOu.mp4
587,https://drive.google.com/file/d/1kc5oblML5Q987meXXOGLhg7QT0EcXUQE/view?usp=drive_link,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[587]1kc5oblML5Q987meXXOGLhg7QT0EcXUQE.mp4
588,https://drive.google.com/file/d/1w-TQaLmAmRWnegKNoVEioBMkDb_QOrgE/view?usp=drive_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[588]1w-TQaLmAmRWnegKNoVEioBMkDb_QOrgE.mp4
589,https://www.instagram.com/reel/C4CdSr-riJj/?utm_source=ig_web_copy_link&igsh=a2dia2hpZ24weGQ=,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[589]C4CdSr-riJj.mp4
590,https://www.instagram.com/reel/C7oa-5upVHh/?igsh=MWNkczZ5ZmFqZHpnZA==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[590]C7oa-5upVHh.mp4
591,https://www.instagram.com/reel/C-wcAZ2vJSE/?igsh=MWtwa2Q2aTQxZ2U0Zg==,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[591]C-wcAZ2vJSE.mp4
592,https://www.instagram.com/reel/C_Uu_rSygjN/?igsh=cGljbzg5NnZ3Y2d1,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[592]C_Uu_rSygjN.mp4
593,https://www.instagram.com/reel/CjwRCdzDarC/?utm_source=ig_web_copy_link&igsh=bXRhNmI1NTRxMWc3,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[593]CjwRCdzDarC.mp4
594,https://www.instagram.com/reel/CrSuJLgNyRK/?utm_source=ig_web_copy_link,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[594]CrSuJLgNyRK.mp4
595,https://www.instagram.com/reel/DAYFDAQSh20/?igsh=OWlreGRuYXdzY3ly,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[595]DAYFDAQSh20.mp4
596,https://www.instagram.com/reel/DDbwsT-SvYX/?igsh=a2NqZnhmczM3NjE1,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[596]DDbwsT-SvYX.mp4
597,https://www.instagram.com/reel/DDekDLFTq1a/?igsh=dXVxMGlzdndwM3E2,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[597]DDekDLFTq1a.mp4
598,https://www.instagram.com/reel/DK1mAj0zf6k/?igsh=b2dpcGU5OGdld2Fo,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[598]DK1mAj0zf6k.mp4
599,https://www.instagram.com/reel/DL2Ayq4TpNL/?igsh=djJiZXFtNHlpZ3Rm,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[599]DL2Ayq4TpNL.mp4
600,https://www.instagram.com/reel/DL4sxGuz4Tc/?igsh=MXR4MmtmM2lmZG02Yw==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[600]DL4sxGuz4Tc.mp4
601,https://www.instagram.com/reel/DL7YTB0T4xF/?igsh=dzZ0c3E2ZmRvMGVq,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[601]DL7YTB0T4xF.mp4
602,https://www.instagram.com/reel/DLCfYyTzM0B/?igsh=MW8zMGNrMG00YmRrOA==,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[602]DLCfYyTzM0B.mp4
603,https://www.instagram.com/reel/DLEoOirRx_i/?igsh=MTVhOHdhNXRwandtZg==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[603]DLEoOirRx_i.mp4
604,https://www.instagram.com/reel/DLhe1uwT0ux/?igsh=b3RsM3RkeGUxanln,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[604]DLhe1uwT0ux.mp4
605,https://www.instagram.com/reel/DLPIrtqTKSt/?igsh=MWVvbzB5ZHV5cjgwbQ==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[605]DLPIrtqTKSt.mp4
606,https://www.instagram.com/reel/DLSDweezMqt/?igsh=MTB5d2Nib2l4YnVnMQ==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[606]DLSDweezMqt.mp4
607,https://www.instagram.com/reel/DLtaRz5z_t2/?igsh=bHhrem42ZzZwMHJo,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[607]DLtaRz5z_t2.mp4
608,https://www.instagram.com/reel/DLUnmw6TF--/?igsh=N3YwbzRyb2xtdjd0,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[608]DLUnmw6TF--.mp4
609,https://www.instagram.com/reel/DLw9ZLjTupS/?igsh=MTg4cWw1ZDgyMjZzeA==,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[609]DLw9ZLjTupS.mp4
610,https://www.instagram.com/reel/DLxGptdBbjR/?utm_source=ig_web_copy_link&igsh=MXJkajNtd29hdnM2dw==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[610]DLxGptdBbjR.mp4
611,https://www.instagram.com/reel/DMNJeciTz6C/?igsh=MTR0enhwYjNia3J0bA==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[611]DMNJeciTz6C.mp4
612,https://www.instagram.com/reel/DMr4dcRJtdb/?igsh=MWgyZ2Nzc3V6c2p4dw==,Anger,/content/drive/MyDrive/satria_data_2025/df_train_videos/[612]DMr4dcRJtdb.mp4
613,https://www.instagram.com/reel/DMu2pTjpJ5A/?igsh=NnRwcGZsOGtxdGE1,Sadness,/content/drive/MyDrive/satria_data_2025/df_train_videos/[613]DMu2pTjpJ5A.mp4
614,https://www.instagram.com/reel/DMuu7WXJSqc/?igsh=MTk5dWRpcHJ3aXE1Nw==,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[614]DMuu7WXJSqc.mp4
615,https://www.instagram.com/reel/DMxcd8KhquW/?utm_source=ig_web_copy_link&igsh=bnBna25weWsybWt3,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[615]DMxcd8KhquW.mp4
616,https://www.instagram.com/reel/DMXXrHXpE5y/?igsh=NnIzZTJzZG1rbXp2,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[616]DMXXrHXpE5y.mp4
617,https://www.instagram.com/reel/DNAgrqURf1s/?igsh=MXZjNmdqa3ZpNThpZA==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[617]DNAgrqURf1s.mp4
618,https://www.instagram.com/reel/DNALIVSPiz3/?utm_source=ig_web_copy_link&igsh=MWUyeDRud3lwOTc3Zg==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[618]DNALIVSPiz3.mp4
619,https://www.instagram.com/reel/DNIGuxYTu6-/?igsh=MWh3dHVwbTlvNG16NA==,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[619]DNIGuxYTu6-.mp4
620,https://www.instagram.com/reel/DFzqLdTSoPw/?igsh=Yzd4OXZmcGR2emZy,Terkjut,/content/drive/MyDrive/satria_data_2025/df_train_videos/[620]DFzqLdTSoPw.mp4
621,https://www.instagram.com/reel/DGwrd_DStnQ/?igsh=MWY3bTZsZWhydm44ZA==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[621]DGwrd_DStnQ.mp4
622,https://www.instagram.com/reel/DHqKyb0yi6S/?igsh=anI4YnN4bzR3emU1,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[622]DHqKyb0yi6S.mp4
623,https://instagram.com/p/DIbKUhAyTQ0/,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[623]DIbKUhAyTQ0.mp4
624,https://instagram.com/p/DIv0YHdyB5I/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[624]DIv0YHdyB5I.mp4
625,https://instagram.com/p/DJJHBZ5Sr_6/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[625]DJJHBZ5Sr_6.mp4
626,https://instagram.com/p/DKTTiaqIA9e/,Joy,/content/drive/MyDrive/satria_data_2025/df_train_videos/[626]DKTTiaqIA9e.mp4
627,https://instagram.com/p/DKWLmlTSZ6-/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[627]DKWLmlTSZ6-.mp4
628,https://www.instagram.com/reel/DLhVH5tSeOQ/?igsh=MWFjamUxY3lybnN4NQ==,Sadness,/content/drive/MyDrive/satria_data_2025/df_train_videos/[628]DLhVH5tSeOQ.mp4
629,https://www.instagram.com/reel/DMB-jFDhexG/?igsh=MTJneDEyNHZxeGNvMg==,Joy,/content/drive/MyDrive/satria_data_2025/df_train_videos/[629]DMB-jFDhexG.mp4
630,https://www.instagram.com/reel/DKCaqeIBrun/?igsh=ZWdjNndtZ3Zhanhy,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[630]DKCaqeIBrun.mp4
631,https://www.instagram.com/reel/DJova1xBz34/?igsh=MTY4bGEyZWYzeG4xMg==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[631]DJova1xBz34.mp4
632,https://www.instagram.com/reel/DFhid58y-oG/?igsh=ejlmaXNtenVtbm8=,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[632]DFhid58y-oG.mp4
633,https://www.instagram.com/reel/DF7l5nZSRLF/?igsh=NHk3YjA3cWFjM3gy,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[633]DF7l5nZSRLF.mp4
634,https://www.instagram.com/reel/DGVfxbYSfzC/?igsh=MThyNmluZ3ZzZGR6Yw==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[634]DGVfxbYSfzC.mp4
635,https://instagram.com/p/DGsKrpyyPZW/,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[635]DGsKrpyyPZW.mp4
636,https://www.instagram.com/reel/DJJ4Z62SqvM/?igsh=MXJ2cTI0bjBuYjZzcw==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[636]DJJ4Z62SqvM.mp4
637,https://www.instagram.com/reel/DLMvuIku2O_/?igsh=MXIzNDNuamFpZnRlZg==,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[637]DLMvuIku2O_.mp4
638,https://www.instagram.com/reel/DMMgNtJhcB-/?igsh=ZTd3eHNkYjB0dXRy,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[638]DMMgNtJhcB-.mp4
639,https://www.instagram.com/reel/DMSllfphro-/?igsh=czkwajhoNnU5ZWF6,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[639]DMSllfphro-.mp4
640,https://www.instagram.com/reel/DAvco06yQ0e/?igsh=MTJkNmMwZTQyMGp4dQ==,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[640]DAvco06yQ0e.mp4
641,https://www.instagram.com/reel/DAf3elTy1yM/?igsh=MWhiNDIwMzA4ZnBmMw==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[641]DAf3elTy1yM.mp4
642,https://www.instagram.com/reel/DAQaie5ybcg/?igsh=a2FkYnN1bjFhdXNz,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[642]DAQaie5ybcg.mp4
643,https://www.instagram.com/reel/C_7Rh6ISqSO/?igsh=MzZobGkzNXF6ZDNx,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[643]C_7Rh6ISqSO.mp4
644,https://www.instagram.com/reel/C_fE3M7yLww/?igsh=bDdxaTU3cGxpZDMx,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[644]C_fE3M7yLww.mp4
645,https://www.instagram.com/reel/C-j1feey-EQ/?igsh=MWJqNmw0dDZwdW1yeQ==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[645]C-j1feey-EQ.mp4
646,https://www.instagram.com/reel/C-gxoVOye6p/?igsh=MWxxZXNzOWNnZG05OA==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[646]C-gxoVOye6p.mp4
647,https://www.instagram.com/reel/C-Z7nYGSBGb/?igsh=MTYzZDMxNXdnd244Mg==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[647]C-Z7nYGSBGb.mp4
648,https://www.instagram.com/reel/C9mg-D4SY5R/?igsh=NHd3NTlwNnIwMzNr,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[648]C9mg-D4SY5R.mp4
649,https://www.instagram.com/reel/C9hTBa0Szhb/?igsh=b2M1cHFtdWZpZmp5,terkejut,/content/drive/MyDrive/satria_data_2025/df_train_videos/[649]C9hTBa0Szhb.mp4
650,https://www.instagram.com/reel/C9YyheLyNPk/?igsh=MTZ3d2dzdHMyeXh1bg==,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[650]C9YyheLyNPk.mp4
651,https://www.instagram.com/reel/C9ThsOBybkL/?igsh=MTE5cXVodnpmczJvaQ==,Sadness,/content/drive/MyDrive/satria_data_2025/df_train_videos/[651]C9ThsOBybkL.mp4
652,https://www.instagram.com/reel/C40TPV7SXUx/?igsh=MWM5MmFic3NzdmR3OA==,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[652]C40TPV7SXUx.mp4
653,https://www.instagram.com/reel/DGSl5zUyuZk/?hl=id,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[653]DGSl5zUyuZk.mp4
654,https://www.instagram.com/reel/DM7dDfpvHrv/?hl=id,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[654]DM7dDfpvHrv.mp4
655,https://www.instagram.com/reel/DNAmm1PRU8K/?hl=id,Fear,/content/drive/MyDrive/satria_data_2025/df_train_videos/[655]DNAmm1PRU8K.mp4
656,https://www.instagram.com/reel/DMsAQacz6Q5/?hl=id,Sadness,/content/drive/MyDrive/satria_data_2025/df_train_videos/[656]DMsAQacz6Q5.mp4
657,https://www.instagram.com/reel/DMc3cmsvTW4/?hl=id,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[657]DMc3cmsvTW4.mp4
658,https://www.instagram.com/reel/DMZ-uW6x9JA/?hl=id,Anger,/content/drive/MyDrive/satria_data_2025/df_train_videos/[658]DMZ-uW6x9JA.mp4
659,https://www.instagram.com/reel/DMPBRIWRtnB/?hl=id,Neutral,/content/drive/MyDrive/satria_data_2025/df_train_videos/[659]DMPBRIWRtnB.mp4
660,https://www.instagram.com/reel/DMH9MwAxw3Z/?hl=id,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[660]DMH9MwAxw3Z.mp4
661,https://www.instagram.com/reel/DL33OMYzrca/?hl=id,Sadness,/content/drive/MyDrive/satria_data_2025/df_train_videos/[661]DL33OMYzrca.mp4
662,https://www.instagram.com/reel/DL17jAux0-f/?hl=id,Fear,/content/drive/MyDrive/satria_data_2025/df_train_videos/[662]DL17jAux0-f.mp4
663,https://www.instagram.com/reel/DLzWy6nToxw/?hl=id,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[663]DLzWy6nToxw.mp4
664,https://www.instagram.com/reel/DLytlpgzeLF/?hl=id,Sadness,/content/drive/MyDrive/satria_data_2025/df_train_videos/[664]DLytlpgzeLF.mp4
665,https://www.instagram.com/reel/DK9T1pDPsuF/?hl=id,Anger,/content/drive/MyDrive/satria_data_2025/df_train_videos/[665]DK9T1pDPsuF.mp4
666,https://www.instagram.com/reel/DKuDDEMxI3k/?hl=id,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[666]DKuDDEMxI3k.mp4
667,https://www.instagram.com/reel/DKg9XtsRygF/?hl=id,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[667]DKg9XtsRygF.mp4
668,https://www.instagram.com/reel/DKUTIIdRszz/?hl=id,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[668]DKUTIIdRszz.mp4
669,https://www.instagram.com/reel/DJ3-adDTEyM/?hl=id,Fear,/content/drive/MyDrive/satria_data_2025/df_train_videos/[669]DJ3-adDTEyM.mp4
670,https://www.instagram.com/reel/DJWSQBhxALE/?hl=id,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[670]DJWSQBhxALE.mp4
671,https://www.instagram.com/reel/DJEQxnoPEJK/?hl=id,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[671]DJEQxnoPEJK.mp4
672,https://www.instagram.com/reel/DI_U3jSzixs/?hl=id,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[672]DI_U3jSzixs.mp4
673,https://www.instagram.com/reel/DItFdaJz6m9/?hl=id,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[673]DItFdaJz6m9.mp4
674,https://www.instagram.com/reel/DITVpnbTrvK/?hl=id,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[674]DITVpnbTrvK.mp4
675,https://www.instagram.com/reel/DIJCesyRjMz/?hl=id,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[675]DIJCesyRjMz.mp4
676,https://www.instagram.com/reel/DH-GDEuTDrH/?hl=id,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[676]DH-GDEuTDrH.mp4
677,https://www.instagram.com/reel/DHqFhQ9vp-O/?hl=id,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[677]DHqFhQ9vp-O.mp4
678,https://www.instagram.com/reel/DHVANHRzBpb/?hl=id,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[678]DHVANHRzBpb.mp4
679,https://www.instagram.com/reel/DG4y1j8RlwX/?hl=id,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[679]DG4y1j8RlwX.mp4
680,https://www.instagram.com/reel/DGziblxTo_v/?hl=id,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[680]DGziblxTo_v.mp4
681,https://www.instagram.com/reel/DGfd2gZyeOa/?hl=id,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[681]DGfd2gZyeOa.mp4
682,https://www.instagram.com/reel/DGc5DvuyaqN/?hl=id,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[682]DGc5DvuyaqN.mp4
683,"https://scontent-cgk2-1.cdninstagram.com/o1/v/t2/f2/m86/AQPYnSGoFjuMdsjQNQBN-KPMwY0jLAnqYkNsP8f742yXa0TpgITMz5053fziOwgxG_VhxIHEQ7mpaDYzxAtdF9MOYDteRNZhXevG8ZE.mp4?_nc_cat=104&_nc_sid=5e9851&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_ohc=iokpCMvVPdAQ7kNvwGh0pTe&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NzQzNjQ0Mjg4MDI4NjMxLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6ODcsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=91cc9ad00c4a209e&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GRTQ4QjAzN0U5MDExNkRGNzY4QjUzQUQ5NEMzMDU5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQWVlSXg0ZUs1YmdDeU1GQUFpWWxqMzlDcmwwYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmrr-E2uWV0gIVAigCQzMsF0BVxmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=uGYR9tdSTLtNR-5m1txQvw&_nc_zt=28&oh=00_AfWQtOSkaS_-93qIgXT56zl5Vk7Dl3DdDK2BdgHXVoKRUg&oe=689B8055, https://scontent-cgk2-1.cdninstagram.com/o1/v/t2/f2/m86/AQPYnSGoFjuMdsjQNQBN-KPMwY0jLAnqYkNsP8f742yXa0TpgITMz5053fziOwgxG_VhxIHEQ7mpaDYzxAtdF9MOYDteRNZhXevG8ZE.mp4?_nc_cat=104&_nc_sid=5e9851&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_ohc=iokpCMvVPdAQ7kNvwGh0pTe&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NzQzNjQ0Mjg4MDI4NjMxLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6ODcsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=91cc9ad00c4a209e&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GRTQ4QjAzN0U5MDExNkRGNzY4QjUzQUQ5NEMzMDU5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQWVlSXg0ZUs1YmdDeU1GQUFpWWxqMzlDcmwwYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmrr-E2uWV0gIVAigCQzMsF0BVxmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=uGYR9tdSTLtNR-5m1txQvw&_nc_zt=28&oh=00_AfWQtOSkaS_-93qIgXT56zl5Vk7Dl3DdDK2BdgHXVoKRUg&oe=689B8055, https://scontent-cgk2-1.cdninstagram.com/o1/v/t2/f2/m86/AQPYnSGoFjuMdsjQNQBN-KPMwY0jLAnqYkNsP8f742yXa0TpgITMz5053fziOwgxG_VhxIHEQ7mpaDYzxAtdF9MOYDteRNZhXevG8ZE.mp4?_nc_cat=104&_nc_sid=5e9851&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_ohc=iokpCMvVPdAQ7kNvwGh0pTe&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NzQzNjQ0Mjg4MDI4NjMxLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6ODcsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=91cc9ad00c4a209e&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GRTQ4QjAzN0U5MDExNkRGNzY4QjUzQUQ5NEMzMDU5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQWVlSXg0ZUs1YmdDeU1GQUFpWWxqMzlDcmwwYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmrr-E2uWV0gIVAigCQzMsF0BVxmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=uGYR9tdSTLtNR-5m1txQvw&_nc_zt=28&oh=00_AfWQtOSkaS_-93qIgXT56zl5Vk7Dl3DdDK2BdgHXVoKRUg&oe=689B8055",Sadness,unknown
